,0
2020-12-08 21:22:07,"Tuesday's Top Flow in #NASDAQ #NASDAQ100, Buy Flow and Sell Flow $AMZN $MSFT $AAPL $FB $GOOGL $GOOG $ZM $PEP $AMD… https://t.co/dkuw4SqDj6"
2020-12-08 21:03:55,"AT&amp;T CEO Defends Warner Bros.' Streaming Plan, HBO Max Nears 12.6M Activated Subs  $viac $cmcsa $dis $nflx $aapl $t… https://t.co/ulLsVDNth5"
2020-12-08 20:39:40,Universal Supplants Warner Bros. as Hollywood's Box Office Hero  $viac $cmcsa $dis $nflx $aapl $t $sne $roku $amzn… https://t.co/y2yCPAq1vG
2020-12-08 20:30:26,AT&amp;T Chief John Stankey Defends HBO Max Movie Release Strategy –  $viac $cmcsa $dis $nflx $aapl $t $sne $roku $amzn… https://t.co/xPh8Acev0p
2020-12-08 20:01:14,$CMCSA - Comcast Corporation (CMCSA) Management Presents at UBS Global TMT Virtual Conference Transcript.… https://t.co/pDursNvRl9
2020-12-08 19:58:09,Ford Equity Research rates $KT Corp #1.  Projects #KT will strongly outperform the market over the next 12 mos.… https://t.co/6isHPefYE6
2020-12-08 19:40:47,"ViacomCBS's CEO Bob Bakish says ""As we look at emerging from this COVID world, its pretty clear that the theatrical… https://t.co/gnuxqdTKKm"
2020-12-08 19:22:45,RT @AlphaDogTrading: Day trader alert! #COMMUNICATION sector value =  The most overvalued symbol is $CMCSA.  The most undervalued is $OMC.…
2020-12-08 19:15:10,Day trader alert! #COMMUNICATION sector value =  The most overvalued symbol is $CMCSA.  The most undervalued is… https://t.co/gMnXQhxtEn
2020-12-08 19:07:58,"RT @LasVegasWater: Will Kandi $KNDI Electric vehicles, surpass $NIO now that it has access to the US Automotive Market?

$AAPL $AMZN $BA $C…"
2020-12-08 19:07:51,"RT @LasVegasWater: Will Kandi $KNDI Electric vehicles, surpass $NKLA now that it has access to the US Automotive Market?

$AAPL $AMZN $BA $…"
2020-12-08 19:07:46,"RT @LasVegasWater: Will Kandi $KNDI Electric vehicles, surpass $WKHS now that it has access to the US #Automotive Market?

$AAPL $AMZN $NIO…"
2020-12-08 18:26:31,"Will Kandi $KNDI Electric vehicles, surpass $WKHS now that it has access to the US #Automotive Market?

$AAPL $AMZN… https://t.co/jgT0lCfhui"
2020-12-08 18:24:54,"Will Kandi $KNDI Electric vehicles, surpass $NKLA now that it has access to the US Automotive Market?

$AAPL $AMZN… https://t.co/7BCglkHpLH"
2020-12-08 18:23:05,$SIRI: DAILY 1 YEAR VOLATILITY CHART from Monday into Howard Stern announces new agreement. $VIAC $NFLX $GOOGL… https://t.co/qaKOFpchXB
2020-12-08 18:18:49,"Will Kandi $KNDI Electric vehicles, surpass $NIO now that it has access to the US Automotive Market?

$AAPL $AMZN… https://t.co/uDaEmVhznr"
2020-12-08 17:09:00,"$cmcsa Comcast interesting 
#stockstowatch #stocks #sportsbetting #research ✅

Aussie-listed PointsBet, which has a… https://t.co/gM0gAs1XwI"
2020-12-08 17:07:41,AT&amp;T May Have Just Saved HBO Max @themotleyfool #stocks $T $DIS $NFLX $CMCSA https://t.co/jLle54nf3T
2020-12-08 17:00:47,#Options Flow Grid Update $CMCSA #OptionsTrading Comcast Shares 🔻0.59% to $51.62 #OptionsFlow #media #technology… https://t.co/k8Emw4ppMg
2020-12-08 16:35:05,"Sold $CMCSA Dec 18th $52 calls at $0.70. Out even, taking off some long exposure. https://t.co/yZFjkjaBYn"
2020-12-08 16:25:43,"$CMCSA Comcast #Options #maxpain Chart, Open Interest Chart Update #OptionsTrading #OptionsFlow #optionstrade… https://t.co/EJNQxNhMfx"
2020-12-08 16:23:29,"$CMCSA Comcast #Options #maxpain Chart, Open Interest Chart Update #OptionsTrading #OptionsFlow #optionstrade… https://t.co/AUBijYT1Zo"
2020-12-08 16:23:10,"$CMCSA Comcast #Options #maxpain Chart, Open Interest Chart Update #OptionsTrading #OptionsFlow #optionstrade… https://t.co/xnrukADSkr"
2020-12-08 16:19:50,"RT @TZM_TMT: Jeff Shell emphasizing that their business model for films will revolve around transactions, whether it’s theaters or PVOD.…"
2020-12-08 16:19:08,"$CMCSA Comcast #Options #maxpain Chart, Open Interest Chart Update #OptionsTrading #OptionsFlow #optionstrade… https://t.co/Jgj1eSLbRc"
2020-12-08 16:18:48,"$CMCSA Comcast #Options #maxpain Chart, Open Interest Chart Update #OptionsTrading #OptionsFlow #optionstrade… https://t.co/B7pEoUK0k3"
2020-12-08 15:59:29,"Today Top Flow in #consumer discretionary sector, Buy Flow &amp; Sell Flow $AMZN $CCL $MCD $GM $CMCSA $SBUX $EXPE $TGT… https://t.co/rbJEAeXP7i"
2020-12-08 15:55:04,"AT&amp;T CEO says 12.6 million customers have activated HBO Max, up from 8.6 million last quarter. 👇… https://t.co/YrxOo9T9gq"
2020-12-08 15:54:11,"Jeff Shell emphasizing that their business model for films will revolve around transactions, whether it’s theaters… https://t.co/8lawI9WwB9"
2020-12-08 15:41:32,"Peacock now has 26 million sign-ups, up from the 22 million the service announced last quarter. 👇… https://t.co/Lp8rpwFPET"
2020-12-08 15:32:28,"Today Top Flow in #NASDAQ #NASDAQ100, Buy Flow and Sell Flow $TSLA $AMZN $ZM $PDD $MSFT $GOOG $PYPL $CMCSA $BIDU… https://t.co/8ofm6lM3x5"
2020-12-08 15:29:00,RT @RichLightShed: NBCU's Jeff Shell says @peacockTV up to 26 million signups from 22 million as of end of Q3 -- still don't understand wha…
2020-12-08 15:28:33,NBCU's Jeff Shell says @peacockTV up to 26 million signups from 22 million as of end of Q3 -- still don't understan… https://t.co/10CsAXTnUn
2020-12-08 15:19:28,"RT @aaaamhim: $IINX .0068?!! LMFAOOOO 52WKHIGH 1.91! Free 💰 money.

$wmtm $vgtl $adtm $liga $ssft $coho $frlf $bzgt $biel $fhai $erhe $isbg…"
2020-12-08 15:19:26,📅 $CMCSA: Comcast Comcast Corp at UBS Global TMT Conference event starting soon (10:15 AM) https://t.co/V8YUdVOP7Y
2020-12-08 15:19:24,"RT @aaaamhim: $IINX at this level no buzz needed will start walking on her own

$wmtm $vgtl $adtm $liga $ssft $coho $frlf $bzgt $biel $fhai…"
2020-12-08 15:09:16,"RT @aaaamhim: $IINX at this level no buzz needed will start walking on her own

$wmtm $vgtl $adtm $liga $ssft $coho $frlf $bzgt $biel $fhai…"
2020-12-08 15:08:33,"RT @gzbenso: Chris Nolan Rips HBO Max as ""Worst Streaming Service,"" Denounces Warner Bros.' Plan  $viac $cmcsa $dis $nflx $aapl $t $sne $ro…"
2020-12-08 15:08:11,"$IINX at this level no buzz needed will start walking on her own

$wmtm $vgtl $adtm $liga $ssft $coho $frlf $bzgt… https://t.co/PpVMEDhLhz"
2020-12-08 13:30:00,Comcast will roll out HBO Max app to X1 and Flex users this week. https://t.co/2bpBQCHAFg $CMCSA $T
2020-12-08 13:13:01,"RT @Variety: $DIS, $VZ, $CMCSA, $NFLX and $T have been quietly racing toward $300 billion market caps amid a broader rally this year and cu…"
2020-12-08 13:07:03,#CMCSA #DIS #NFLX #ROKU AT&amp;T Missing Info And Strategy Review https://t.co/6H2LHBnAWj
2020-12-08 12:06:28,"RT @15minofPham: Mon (12/7/20) X Abv 5-Day price channel with highest % above the opening 30-min high &amp; trading range &gt; 80% (Min $5, Vol 75…"
2020-12-08 11:10:06,$CMCSA - MSNBC gets a new president before the Biden era https://t.co/WwPFyhKyXI
2020-12-08 09:39:33,Exclusive: Comcast's X1 and Flex to get native HBO Max app this week. https://t.co/2bpBQCpZgG $T $CMCSA
2020-12-08 09:24:31,$CMCSA $T $FOX - MSNBC gets a new president before the Biden era https://t.co/nTY2owcWUj
2020-12-08 07:28:04,RT @MatthewKeysLive: NEW: HBO Max will start rolling out to Comcast's X1 and Flex boxes this week. $T $CMCSA
2020-12-08 06:05:26,"Chris Nolan Rips HBO Max as ""Worst Streaming Service,"" Denounces Warner Bros.' Plan  $viac $cmcsa $dis $nflx $aapl… https://t.co/9MBE0irhKJ"
2020-12-08 04:56:22,"sure, $T HBO Max doesn't have the best UI (especially player UI) but for content alone HBO wins hands down. Peacock… https://t.co/0H4Y7B1iJn"
2020-12-08 04:56:09,"This could be interesting to watch. 

cc: Comcast, Dish/DirecTV
$CHTR $CMCSA $DISH #SpaceX #Starlink 

https://t.co/1At1pXVoMP"
2020-12-08 04:50:58,"Mon (12/7/20) X Abv 5-Day price channel with highest % above the opening 30-min high &amp; trading range &gt; 80% (Min $5,… https://t.co/Sxdw1Atgz7"
2020-12-08 04:00:15,"Maluma &amp; The Weeknd - Hawái Remix (Official Video) https://t.co/IqSFP9PqDW via @YouTube 

Music - Love - Kindness -… https://t.co/B29AcheXzo"
2020-12-08 03:39:53,"Piso 21 &amp; Maluma - Más De La Una (Video Oficial) https://t.co/gFazknqk2x via @YouTube 
Music - Love - Kindness - Re… https://t.co/Mt0ZrI4078"
2020-12-08 03:39:00,RT @MatthewKeysLive: NEW: HBO Max will start rolling out to Comcast's X1 and Flex boxes this week. $T $CMCSA
2020-12-08 03:32:28,"Shawn Mendes, Camila Cabello - The Christmas Song https://t.co/ev4EytO4fe via @YouTube 

Music - Love - Kindness -… https://t.co/N6LijCNMzS"
2020-12-08 03:06:49,RT @MatthewKeysLive: NEW: HBO Max will start rolling out to Comcast's X1 and Flex boxes this week. $T $CMCSA
2020-12-08 03:04:09,RT @gzbenso: https://t.co/AGYk7MxW56 $Viac $cmcsa $dis $nflx $aapl $t $sne $roku $amzn $disca $lgf $twtr $fox $fb $goog $snap $stx $mgm $qu…
2020-12-08 03:04:05,RT @gzbenso: Movie Revenue Prediction — the “magic formula” for box office success  $viac $cmcsa $dis $nflx $aapl $t $sne $roku $amzn $disc…
2020-12-08 03:04:01,RT @gzbenso: CBS All Access Joins Comcast Xfinity X1 Lineup In First-Of-Its-Kind Pay-TV Integration –  $viac $cmcsa $dis $nflx $aapl $t $sn…
2020-12-08 03:03:58,RT @gzbenso: Movie theaters screen TV drama series amid protracted pandemic |  $viac $cmcsa $dis $nflx $aapl $t $sne $roku $amzn $disca $lg…
2020-12-08 03:03:54,RT @gzbenso: WarnerMedia’s HBO Max Gambit Overcame Internal Doubts at AT&amp;T -  $viac $cmcsa $dis $nflx $aapl $t $sne $roku $amzn $disca $lgf…
2020-12-08 03:03:46,RT @gzbenso: Why an All-Streaming Movie World Won't Look Like You Think It Will -  $viac $cmcsa $dis $nflx $aapl $t $sne $roku $amzn $disca…
2020-12-08 03:03:41,RT @gzbenso: WarnerMedia Considering CNN Streaming Service —  $viac $cmcsa $dis $nflx $aapl $t $sne $roku $amzn $disca $lgf $twtr $fox $fb…
2020-12-08 03:01:50,@cfischer6 @CapitalObserver Above $30 I may agree with you. I consider 5G another headwind though. Overhyped and IM… https://t.co/KavG7rps4x
2020-12-08 02:47:20,NEW: HBO Max will start rolling out to Comcast's X1 and Flex boxes this week. $T $CMCSA
2020-12-08 02:31:45,"RT @Variety: $DIS, $VZ, $CMCSA, $NFLX and $T have been quietly racing toward $300 billion market caps amid a broader rally this year and cu…"
2020-12-08 02:18:02,2020-12-07 Short sale volume (not short interest) for $NFLX is 61%. https://t.co/TueD1N1clN $DISH 24% $CMCSA 42% $DIS 49%
2020-12-08 02:12:36,I like leverage. I like convexity. And I absolutely love catalysts. $WOW (WideOpenWest) has all three.… https://t.co/Yw7GS87QOd
2020-12-08 01:55:27,"Tomrrow’s #watchlist for #NYSE, #NASDAQ between $50 and $60: $CMCSA $CMPS $CYRX $GDXJ $KOLD $NVTA $TNA"
2020-12-08 01:15:50,@WSJ MSNBC is an abortion or should be.  Virtue signaling from cmcsa.
2020-12-08 00:45:28,$TSLA $NFLX $TSM $PFE $FB $ADBE $AAPL $NKE $CRM $MRK $CMCSA https://t.co/PWTwMvh6Y3
2020-12-08 00:40:34,"RT @StockMKTNewz: Best performing mega cap ($200B+ market cap) stocks from today

Tesla $TSLA +7.31%
Netflix $NFLX +3.51%
Taiwan Semi $TSM…"
2020-12-08 00:40:27,"Best performing mega cap ($200B+ market cap) stocks from today

Tesla $TSLA +7.31%
Netflix $NFLX +3.51%
Taiwan Semi… https://t.co/yF7cIR7YF3"
2020-12-08 00:06:52,"Box Office: $SNE Sony Got #Lucky By Not Backing Down From $DIS Disney In 2019
https://t.co/gTgI2UCzIB $LGF $CMCSA… https://t.co/3GpftDHulp"
2020-12-08 00:00:20,A girl will ask me to buy her a 60+ inch Smart TV but the ONLY thing she going to watch is me walk out of her life… https://t.co/I6AKDzrjnG
2020-12-07 23:42:54,"RT @RichLightShed: Looks like @hbomax is finally going live on X1 @Xfinity — nice find @ScottPorch $CMCSA $T

Xfinity responded to Scott’s…"
2020-12-07 23:36:02,Comcast to Participate in UBS Investor Conference https://t.co/PBpoCPlxSz
2020-12-07 23:01:59,$catv . $segi. $gnus. { $cidm The acquisitions include over 450 films and more than 70 new series. The company has… https://t.co/Ny7Z1iPfYZ
2020-12-07 22:49:15,#Comcast $CMCSA Has A Neutral #Technical Analysis Score (TA Score). Breakdown Of 3 Categories: #candle score Weak;… https://t.co/AYgbM7vFoQ
2020-12-07 22:20:12,"Most active stocks in today's after-hours trading

Apple $AAPL
Boston Scientific $BSX
AT&amp;T $T
Slack $WORK
Microsoft… https://t.co/VJSfuzvPI1"
2020-12-07 22:15:31,"$CMCSA #comcast continues to hold above our latest point of interest - black line 

In buy - above the cloud… https://t.co/n43w95KfnP"
2020-12-07 21:25:07,"Monday's Top Flow in #NASDAQ #NASDAQ100, Buy Flow and Sell Flow $TSLA $FB $GOOGL $MRNA $ADBE $PEP $QCOM $PYPL… https://t.co/ve71rPGHYU"
2020-12-07 21:20:56,"RT @RichLightShed: Looks like @hbomax is finally going live on X1 @Xfinity — nice find @ScottPorch $CMCSA $T

Xfinity responded to Scott’s…"
2020-12-07 21:20:18,"@DiMartinoBooth $CMCSA (C-ENVY-TV) @robtfrank also focusing their Pitchfork mobs on @elonmusk at Tesla, Frank Sloot… https://t.co/c8atLXZLAm"
2020-12-07 21:05:04,WarnerMedia Considering CNN Streaming Service —  $viac $cmcsa $dis $nflx $aapl $t $sne $roku $amzn $disca $lgf… https://t.co/YKn9NBxlBf
2020-12-07 21:04:25,Why an All-Streaming Movie World Won't Look Like You Think It Will -  $viac $cmcsa $dis $nflx $aapl $t $sne $roku… https://t.co/f2THl6NFJD
2020-12-07 21:01:20,WarnerMedia’s HBO Max Gambit Overcame Internal Doubts at AT&amp;T -  $viac $cmcsa $dis $nflx $aapl $t $sne $roku $amzn… https://t.co/B0tGTs7dzr
2020-12-07 21:00:27,"Mon Dec 7th
Today's BEST performing sector at the close

Communication Services +0.6%

follow along here:… https://t.co/9fHsUszMN6"
2020-12-07 20:53:54,"#CEO OF IMPLEMENTATION TEAM $KT ""CREATING GREATER PERFORMANCE AS A CUSTOMER-FOCUSED TOP PRIORITY""… https://t.co/2URIQwJ1L1"
2020-12-07 20:45:40,Movie theaters screen TV drama series amid protracted pandemic |  $viac $cmcsa $dis $nflx $aapl $t $sne $roku $amzn… https://t.co/s1x99sMtw3
2020-12-07 20:36:54,#Options Flow Grid Update $CMCSA #OptionsTrading Comcast Shares Down ⬆️0.37% to $51.88 #OptionsFlow #media… https://t.co/aZPxa1TiGQ
2020-12-07 20:35:04,CBS All Access Joins Comcast Xfinity X1 Lineup In First-Of-Its-Kind Pay-TV Integration –  $viac $cmcsa $dis $nflx… https://t.co/A7bZfwJThj
2020-12-07 20:34:42,"$CMCSA took out yesterday's highs, almost ITM. Going to be holding these overnight along with $AAPL and $BHC. https://t.co/yZFjkjaBYn"
2020-12-07 20:29:07,Movie Revenue Prediction — the “magic formula” for box office success  $viac $cmcsa $dis $nflx $aapl $t $sne $roku… https://t.co/bVMqNXk8ap
2020-12-07 20:07:04,"Nicki Minaj, Drake, Lil Wayne - No Frauds https://t.co/zom8dHPiFb via @YouTube 

ABC:News: Walt Disney Flaw Fraud S… https://t.co/HeiZrbjHCP"
2020-12-07 20:03:39,"Eminem  - Lose Yourself [HD] - Joker https://t.co/HFeixp4SZG via @YouTube 

ABC:News: Walt Disney Flaw Joke Squad -… https://t.co/00qZ7KeiTr"
2020-12-07 20:01:18,"Joey + Rory - Cheater, Cheater (Official Video) https://t.co/7Oi8XqRXTG via @YouTube 

ABC:News: Walt Disney Flaw C… https://t.co/U6WBVdAxHG"
2020-12-07 20:01:02,"Highest net debt in billions among #stocks $SPX $SPY
1. 🇺🇸 AT&amp;T INC. $T: 147.21
2. 🇺🇸 FORD MOTOR COMPANY $F: 112.44… https://t.co/ts0vOeNShO"
2020-12-07 19:59:44,"Cris Cab - Liar Liar https://t.co/tBcFXsrG2k via @YouTube 

ABC: News: Walt Disney Flaw Liar Squad - Huge Election… https://t.co/TJ24D9dntY"
2020-12-07 19:57:39,"Troye Sivan - FOOLS (Lyric Video) https://t.co/6uEzYPBRah via @YouTube 

ABC:News: Walt Disney Flaw Fool Squad - Hu… https://t.co/XRemMk19GJ"
2020-12-07 19:50:06,"Nas - I Can (Official Video) https://t.co/RjgjNFdsNK via @YouTube 

ABC:News: Walt Disney Flaw Liar Can Squad - Hug… https://t.co/9yaBXzCFf0"
2020-12-07 19:42:05,"George Carlin   Politicians https://t.co/2zfJ71esbR via @YouTube 

American:View:Debt:Senate:Dementia:Gma:Ona:Gop:C… https://t.co/ltdLpNNUr3"
2020-12-07 19:41:57,"RT @RichLightShed: Looks like @hbomax is finally going live on X1 @Xfinity — nice find @ScottPorch $CMCSA $T

Xfinity responded to Scott’s…"
2020-12-07 19:31:44,"RT @Rude_Report: Discovery+ joins the list of #streaming services, as #competition continues to grow in the space.  Tons of #innovation in…"
2020-12-07 19:30:11,"Discovery+ joins the list of #streaming services, as #competition continues to grow in the space.  Tons of… https://t.co/ouVK081cbx"
2020-12-07 19:29:26,"Looks like @hbomax is finally going live on X1 @Xfinity — nice find @ScottPorch $CMCSA $T

Xfinity responded to Sco… https://t.co/1RztnvyaXp"
2020-12-07 19:22:24,"Comcast's Sky weighs cutting up to 20% of staff in Italy, Bloomberg says
$CMCSA $CMCSK"
2020-12-07 18:48:28,"RT @Variety: $DIS, $VZ, $CMCSA, $NFLX and $T have been quietly racing toward $300 billion market caps amid a broader rally this year and cu…"
2020-12-07 18:08:36,Nov-20 long-only portfolio update: +7.6% in £ (+10.8% in $) vs. MSCI World +9.2%; YTD +8.7% vs. MSCI World +10.3%;… https://t.co/H16J4FsplN
2020-12-07 18:07:40,Nov-20 long-only portfolio update: +7.6% in £ (+10.8% in $) vs. MSCI World +9.2%; YTD +8.7% vs. MSCI World +10.3%;… https://t.co/6a1szO41iv
2020-12-07 18:00:08,"Negative sentiment on social media for $CMCSA Comcast.

Learn more at https://t.co/IzSDz8jHnE https://t.co/29RBq3wLOp"
2020-12-07 17:58:52,"$IINX at this level no buzz needed will start walking on her own

$wmtm $vgtl $adtm $liga $ssft $coho $frlf $bzgt… https://t.co/6DEpU6hURV"
2020-12-07 17:37:01,"RT @Variety: $DIS, $VZ, $CMCSA, $NFLX and $T have been quietly racing toward $300 billion market caps amid a broader rally this year and cu…"
2020-12-07 17:15:26,"Mon Dec 7th
Today's BEST performing sector midday

Communication Services +0.7%

follow along here:… https://t.co/yxP7C9aI86"
2020-12-07 17:14:36,"RT @Variety: $DIS, $VZ, $CMCSA, $NFLX and $T have been quietly racing toward $300 billion market caps amid a broader rally this year and cu…"
2020-12-07 17:14:22,"$DIS, $VZ, $CMCSA, $NFLX and $T have been quietly racing toward $300 billion market caps amid a broader rally this… https://t.co/K29bTIpvIN"
2020-12-07 17:03:39,$KT develops next-generation #WiFi Access Point that follows the 'Wi-Fi 6E' standard with speeds of 2.88 Gbps… https://t.co/XaoxFWo9md
2020-12-07 17:00:05,"Notable activity on social media recently for

$GOOG - Down
$AON - Up
$GLW - Up
$HSBC - Down
$BP - Down
$GS - Up… https://t.co/fQ8CdTglBx"
2020-12-07 16:19:44,"$IINX .0068?!! LMFAOOOO 52WKHIGH 1.91! Free 💰 money.

$wmtm $vgtl $adtm $liga $ssft $coho $frlf $bzgt $biel $fhai… https://t.co/kqtDg5orT0"
2020-12-07 16:13:04,"RT @sbwcws: Comcast's Sky unit weighs cutting up to 20% of staff in Italy, Bloomberg says
$CMCSA $CMCSK"
2020-12-07 16:00:24,"Comcast's Sky unit weighs cutting up to 20% of staff in Italy, Bloomberg says
$CMCSA $CMCSK"
2020-12-07 15:53:51,"Today Top Flow in #consumer discretionary sector, Buy Flow &amp; Sell Flow $AMZN $NFLX $NKE $FOXA $MCD $TRIP $TJX $LB… https://t.co/0GvhgJ9UzK"
2020-12-07 15:47:41,"Today Top Flow in #NASDAQ #NASDAQ100, Buy Flow and Sell Flow $TSLA $AAPL $MSFT $FB $AMZN $NVDA $NFLX $MRNA $ADBE… https://t.co/3HNu3rOwn1"
2020-12-07 15:39:39,https://t.co/AGYk7MxW56 $Viac $cmcsa $dis $nflx $aapl $t $sne $roku $amzn $disca $lgf $twtr $fox $fb $goog $snap… https://t.co/2fsfoGwd2D
2020-12-07 15:16:51,RT @gzbenso: Warner Bros.’ 2021 Films to Hit Both HBO Max and Theaters -  $viac $cmcsa $dis $nflx $aapl $t $sne $roku $amzn $disca $lgf $tw…
2020-12-07 15:16:46,RT @gzbenso: Warner Bros. to Release All 2021 Films on HBO Max and in Theaters Simultaneously - WSJ  $viac $cmcsa $dis $nflx $aapl $t $sne…
2020-12-07 15:16:42,RT @gzbenso: Warner will launch all 2021 movies simultaneously in cinemas and HBO Max in Europe  $viac $cmcsa $dis $nflx $aapl $t $sne $rok…
2020-12-07 15:16:36,RT @gzbenso: WarnerMedia CEO Jason Kilar doesn't think he destroyed movie theaters  $viac $cmcsa $dis $nflx $aapl $t $sne $roku $amzn $disc…
2020-12-07 15:16:32,"RT @gzbenso: Warner Bros’ HBO Max Move: Hollywood, Theater Owners Respond –  $viac $cmcsa $dis $nflx $aapl $t $sne $roku $amzn $disca $lgf…"
2020-12-07 15:16:26,RT @gzbenso: Why ‘Wonder Woman’ at Home Matters  $viac $cmcsa $dis $nflx $aapl $t $sne $roku $amzn $disca $lgf $twtr $fox $fb $goog $snap $…
2020-12-07 15:16:21,RT @gzbenso: Data shows how Netflix's 'Queen's Gambit' became a word-of-mouth hit -  $viac $cmcsa $dis $nflx $aapl $t $sne $roku $amzn $dis…
2020-12-07 15:16:15,"RT @gzbenso: Fortnite's biggest event saw 15 mil players, 3 million viewers and took Twitch down -  $viac $cmcsa $dis $nflx $aapl $t $sne $…"
2020-12-07 15:16:10,RT @gzbenso: Warner Bros. Finally Looks Beyond the Movie Theater  $viac $cmcsa $dis $nflx $aapl $t $sne $roku $amzn $disca $lgf $twtr $fox…
2020-12-07 15:16:04,RT @gzbenso: AT&amp;T dismantles Time Warner to battle Netflix: The inside story $viac $cmcsa $dis $nflx $aapl $t $sne $roku $amzn $disca $lgf…
